,msoa_id,venue_name,venue_location,venue_category,venue_type
3,E02000724,Saravanaa Bhavan,"[51.542468156114744, 0.0502985187828753]",Indian Restaurant,general
4,E02000724,Hyderabadi Spice,"[51.5429293334233, 0.0499919630876383]",Indian Restaurant,general
5,E02000724,Afters,"[51.54184298025525, 0.03235426432620189]",Ice Cream Shop,general
6,E02000724,East Shopping Centre,"[51.539495972156985, 0.03224802634752171]",Shopping Mall,general
7,E02000724,Kebabish Original,"[51.54319740115254, 0.032299160957336426]",Asian Restaurant,general
8,E02000724,wilko,"[51.537263, 0.051512]",Furniture / Home Store,general
9,E02000724,Chennai Dosa,"[51.53822466272572, 0.051360218710006414]",Indian Restaurant,general
10,E02000724,Iceland,"[51.53644597302752, 0.03471851348876953]",Grocery Store,general
11,E02000724,Lidl,"[51.5385206457202, 0.0515021575277797]",Supermarket,general
12,E02000724,Tesco Express,"[51.54078184239488, 0.038751591918071426]",Grocery Store,general
13,E02000724,Superdrug,"[51.53637923782746, 0.03478288650512695]",Pharmacy,general
14,E02000724,Subway,"[51.538510770477274, 0.05113071066466546]",Sandwich Place,general
15,E02000724,Ruskin Hotel,"[51.54499962091001, 0.0496912164768169]",Hotel,general
16,E02000724,Greggs,"[51.53556751172075, 0.035283788510596]",Bakery,general
17,E02000724,Greggs,"[51.53703434301271, 0.0517008806530472]",Bakery,general
18,E02000724,Paddy Power,"[51.54183785383966, 0.037937164306640625]",Betting Shop,general
19,E02000724,Tesco Express,"[51.54130177365671, 0.03410308205094204]",Grocery Store,general
20,E02000724,Seelan stores,"[51.54341316433699, 0.049932233052120946]",Grocery Store,general
21,E02000724,The Grill,"[51.5452750333407, 0.04950469763798537]",Restaurant,general
22,E02000724,Tesco Metro,"[51.5366347, 0.034604]",Grocery Store,general
23,E02000724,Sakthi Cash And Carry,"[51.54152363436449, 0.050717958674659794]",Grocery Store,general
24,E02000724,KFC,"[51.5371603, 0.0515407]",Fast Food Restaurant,general
25,E02000724,Woodgrange Park London Overground Station,"[51.549266987189476, 0.04436604360969389]",Train Station,general
26,E02000724,THATTUKADA,"[51.540691158401394, 0.05066182077820397]",Indian Restaurant,general
27,E02000724,Paddy Power,"[51.540036182553806, 0.05055427551269531]",Betting Shop,general
28,E02000724,Khana Khazana,"[51.54064614716742, 0.03262218656030366]",Indian Restaurant,general
29,E02000724,Hyderabad Darbar,"[51.54479070255033, 0.03157712302537515]",Indian Restaurant,general
30,E02000724,Priya Restaurant,"[51.53988445489749, 0.051147207010911584]",Indian Restaurant,general
31,E02000724,Cakes & Bakes,"[51.53978161499554, 0.051170180422470776]",Cupcake Shop,general
32,E02000724,Chaiiwala,"[51.537056, 0.036617]",Tea Room,general
33,E02000724,Sam's Chicken,"[51.539360944753376, 0.05143995443433855]",Fast Food Restaurant,general
34,E02000724,Sports Direct,"[51.53870156524414, 0.05089759826660156]",Sporting Goods Shop,general
35,E02000724,Paddy Power,"[51.53670132514127, 0.03631742933048642]",Betting Shop,general
36,E02000724,West Ham United FC Training Ground,"[51.53669956589541, 0.03516912460327148]",Soccer Field,general
37,E02000724,easyGym,"[51.537390511545894, 0.05128599896424879]",Gym / Fitness Center,general
38,E02000724,Subway,"[51.53542452099902, 0.035557030373979615]",Sandwich Place,general
0,E02000725,Theatre Royal Stratford East,"[51.542919928343885, 0.000779223175519127]",Indie Theater,general
1,E02000725,Loading Bar (Secret Weapon),"[51.540065176002344, 0.0030418807404691607]",Pub,general
2,E02000725,Sawmill,"[51.53936661761327, 0.004073530318520167]",Café,general
3,E02000725,M&S Foodhall,"[51.54277476668147, -0.004853023442125175]",Grocery Store,general
4,E02000725,Roof East,"[51.54187209224512, -0.001196156650853043]",Bar,general
5,E02000725,Stratford Picturehouse,"[51.543162937646585, 0.0011664748409736534]",Indie Movie Theater,general
6,E02000725,Victoria's Secret,"[51.542798716027, -0.005900859832763672]",Lingerie Store,general
7,E02000725,Pret A Manger,"[51.54168098003299, -0.00262895046638123]",Sandwich Place,general
8,E02000725,UNIQLO,"[51.54274231297145, -0.004505013418152996]",Clothing Store,general
9,E02000725,wilko,"[51.5423204, 0.0027077]",Furniture / Home Store,general
10,E02000725,Gerry's Kitchen,"[51.54251992516815, 0.0007080567877873987]",Café,general
11,E02000725,German Doner Kebab,"[51.541277, 0.001739]",Doner Restaurant,general
12,E02000725,T4 Tea For You 清茶達人,"[51.54356756594779, -0.005800579308746271]",Bubble Tea Shop,general
13,E02000725,Nando's,"[51.54237381, 0.00442177]",Portuguese Restaurant,general
14,E02000725,The LEGO Store,"[51.543766, -0.007691]",Toy / Game Store,general
15,E02000725,Gymbox,"[51.542275535857236, -0.008088770831800445]",Gym / Fitness Center,general
16,E02000725,Pinkberry,"[51.54393337638326, -0.007541236641758848]",Dessert Shop,general
17,E02000725,KIKO MILANO,"[51.542704715075566, -0.0045782366817216594]",Cosmetics Shop,general
18,E02000725,La Gelatiera,"[51.546599, -0.009868]",Ice Cream Shop,general
19,E02000725,Stratford Park,"[51.538379783146986, 0.006875895196571946]",Park,general
20,E02000725,Boost Juice,"[51.54283934338478, -0.0047312962125187746]",Juice Bar,general
21,E02000725,COS,"[51.54406398710749, -0.008271932601928713]",Clothing Store,general
22,E02000725,The Railway Tavern,"[51.545070126957356, 5.557016713751024e-05]",Pub,general
23,E02000725,Topman,"[51.54366259003122, -0.005146203704839536]",Men's Store,general
24,E02000725,Olive and Lemon,"[51.540565408574935, 0.0008120228615704768]",Mediterranean Restaurant,general
25,E02000725,Getty Images Gallery,"[51.54330478341803, -0.008278491885746015]",Art Gallery,general
26,E02000725,MOXY London Stratford,"[51.542934722549354, -0.0011075465416752195]",Hotel,general
27,E02000725,Londek Café,"[51.545333903524686, 0.004461025136082427]",Eastern European Restaurant,general
28,E02000725,Morrisons,"[51.54357337271875, 0.005262805522402688]",Supermarket,general
29,E02000725,Westfield Stratford City,"[51.542892132101954, -0.006909370422363281]",Shopping Mall,general
30,E02000725,Mulberry,"[51.54259722874394, -0.007558448046385527]",Accessories Store,general
31,E02000725,Five Guys,"[51.543936, -0.006803]",Burger Joint,general
32,E02000725,Rooftop Film Club Stratford,"[51.54219389894198, -0.001205208921226689]",Movie Theater,general
33,E02000725,John Lewis & Partners,"[51.5435319, -0.0095464]",Department Store,general
34,E02000725,Marks & Spencer,"[51.54242666, -0.00502027]",Department Store,general
35,E02000725,Foyles,"[51.54390581780604, -0.008529732706014887]",Bookstore,general
36,E02000725,Tap East,"[51.54411939244007, -0.008812755048415485]",Brewery,general
37,E02000725,Lush,"[51.54293216750398, -0.004870891571044922]",Cosmetics Shop,general
38,E02000725,Karaway,"[51.5441733396974, -0.00861762051705639]",Bakery,general
39,E02000725,Gourmet Burger Kitchen,"[51.542998, -0.007571]",Burger Joint,general
40,E02000725,Stratford Circus,"[51.5429440044661, 0.001700421260081323]",General Entertainment,general
41,E02000725,Zizzi,"[51.54320697359069, -0.007564261429251928]",Italian Restaurant,general
42,E02000725,Pie Crust Cafe,"[51.536489085536914, -0.004051344410566316]",Thai Restaurant,general
43,E02000725,Crêpeaffaire,"[51.54394549475308, -0.006443989340486077]",Creperie,general
44,E02000725,Apple Stratford City,"[51.544207, -0.006767]",Electronics Store,general
45,E02000725,Wahaca,"[51.54225909325504, -0.007832182209008831]",Mexican Restaurant,general
46,E02000725,Zenerjii,"[51.542972202870736, -0.0054931640625]",Juice Bar,general
47,E02000725,Holiday Inn London - Stratford City,"[51.542299, -0.007889]",Hotel,general
48,E02000725,Disney Store,"[51.54330553448453, -0.005369686127907493]",Toy / Game Store,general
49,E02000725,Victory Park,"[51.54724243973627, -0.009312629699707031]",Park,general
50,E02000725,Discover Children's Story Centre,"[51.53910651597857, -0.0003510873435170403]",General Entertainment,general
51,E02000725,Yoomoo,"[51.54270410091133, -0.007286716451451426]",Frozen Yogurt Shop,general
52,E02000725,Pasta Remoli,"[51.54393653046765, -0.008602169049825492]",Italian Restaurant,general
53,E02000725,Urban Outfitters,"[51.542706319495885, -0.0073562607346465666]",Clothing Store,general
54,E02000725,Krispy Kreme,"[51.5439644, -0.0079758]",Donut Shop,general
55,E02000725,The Westbridge,"[51.53737439845658, -0.0026238060189016955]",Hotel,general
56,E02000725,Umai Japan Centre,"[51.54415545853587, -0.009127259521440594]",Sushi Restaurant,general
57,E02000725,Sainsbury's Local,"[51.54396918321287, 0.013036446682037628]",Grocery Store,general
58,E02000725,Franco Manca,"[51.54274041684399, -0.007129443607491839]",Pizza Place,general
59,E02000725,Mr. Pretzels,"[51.542956266307684, -0.005919981044224728]",German Restaurant,general
60,E02000725,Tesco Express,"[51.547922971712254, 0.005383193492889404]",Grocery Store,general
61,E02000725,Lakeland,"[51.54387636096121, -0.008540329060392784]",Kitchen Supply Store,general
62,E02000725,Amorino,"[51.54392839380168, -0.008430087174333493]",Ice Cream Shop,general
63,E02000725,Shake Shack Westfield Stratford,"[51.54268462938103, -0.0057814780152789505]",Burger Joint,general
64,E02000725,The King Edward VII,"[51.541245746997205, 0.00265585130132202]",Pub,general
65,E02000725,Las Iguanas,"[51.54341079691029, -0.007005420198765933]",Latin American Restaurant,general
66,E02000725,Loon Fung Oriental Market,"[51.54153034030379, -0.0012219108077045175]",Grocery Store,general
67,E02000725,Sky Bar,"[51.54264472092397, -0.0067986903554601436]",Bar,general
68,E02000725,The Sportsman,"[51.54242, 0.002739206]",Sports Bar,general
69,E02000725,Boots,"[51.54158578155924, -0.0006812788303256233]",Pharmacy,general
70,E02000725,Starbucks,"[51.543598, -0.005772]",Coffee Shop,general
71,E02000725,Vue,"[51.543525502837056, -0.006512441555070268]",Multiplex,general
72,E02000725,World Food Court,"[51.54268655114134, -0.00718844987988954]",Food Court,general
73,E02000725,Costa Coffee,"[51.54388572115606, -0.007846946618018802]",Coffee Shop,general
74,E02000725,Olive Oil & Oregano,"[51.543536487618, -0.006155238356324766]",Mediterranean Restaurant,general
75,E02000725,Petit Pret,"[51.540706, -0.002666]",Sandwich Place,general
76,E02000725,Superdrug,"[51.540583916743046, 0.0011093358644080156]",Pharmacy,general
77,E02000725,Better Gym East Village,"[51.547089667435934, -0.00783540616854188]",Gym / Fitness Center,general
78,E02000725,Joe Delucci's Gelato,"[51.5439794465094, -0.007975327829983248]",Gelato Shop,general
79,E02000725,Ibis Hotel London,"[51.5423676, 0.0044793]",Hotel,general
80,E02000725,Flying Tiger,"[51.544042338590884, -0.007618880121573049]",Gift Shop,general
81,E02000725,M&S Café,"[51.542744459141495, -0.004700545261420983]",Café,general
82,E02000725,WHSmith,"[51.54269346022201, -0.004107728297978421]",Bookstore,general
83,E02000725,Greggs,"[51.54162101837314, -9.484441853281262e-05]",Bakery,general
84,E02000725,The Bat and Ball,"[51.542634464418576, -0.007065262180824986]",Pub,general
85,E02000725,David's Bridal,"[51.5429922, -0.0082485]",Bridal Shop,general
86,E02000725,CeX,"[51.5422055, 0.0005274]",Video Game Store,general
87,E02000725,Busaba Eathai,"[51.5423003910608, -0.008335477884139202]",Thai Restaurant,general
88,E02000725,Paperchase,"[51.54384174037666, -0.0070395379514682855]",Stationery Store,general
89,E02000725,The Cart and Horses,"[51.54586743096016, 0.004363090558084338]",Pub,general
90,E02000725,Hotel Chocolat,"[51.543875347609266, -0.00886765908832779]",Chocolate Shop,general
91,E02000725,wagamama,"[51.5435739, -0.0069443]",Asian Restaurant,general
92,E02000725,Starbucks,"[51.541117, 0.001372]",Coffee Shop,general
93,E02000725,Kasturi,"[51.552011, 0.0056760000000000005]",Indian Restaurant,general
94,E02000725,The Goldengrove (Wetherspoon),"[51.54360931148156, 0.003981207359867201]",Pub,general
95,E02000725,The Viking Hotel,"[51.544042138359096, 0.01503360108704448]",Hotel,general
96,E02000725,Staybridge Suites London - Stratford City,"[51.5426168, -0.0073674]",Hotel,general
97,E02000725,Pret A Manger,"[51.5413728, -0.0093168]",Sandwich Place,general
98,E02000725,TK Maxx,"[51.54261245022326, -0.005889365252779098]",Clothing Store,general
99,E02000725,Starbucks,"[51.542886, -0.005036]",Coffee Shop,general
0,E02000726,Better London Aquatics Centre,"[51.54025222005029, -0.010535717010498047]",Pool,general
1,E02000726,Pie Crust Cafe,"[51.536489085536914, -0.004051344410566316]",Thai Restaurant,general
2,E02000726,Queen Elizabeth Olympic Park,"[51.54029568820492, -0.012937556867140765]",Park,general
3,E02000726,M&S Foodhall,"[51.54277476668147, -0.004853023442125175]",Grocery Store,general
4,E02000726,Victoria's Secret,"[51.542798716027, -0.005900859832763672]",Lingerie Store,general
5,E02000726,The Slide,"[51.53835401110198, -0.012858063496176542]",Outdoor Sculpture,general
6,E02000726,Gymbox,"[51.542275535857236, -0.008088770831800445]",Gym / Fitness Center,general
7,E02000726,London Stadium,"[51.5386281601566, -0.016565322875976562]",Stadium,general
8,E02000726,Loading Bar (Secret Weapon),"[51.540065176002344, 0.0030418807404691607]",Pub,general
9,E02000726,Sawmill,"[51.53936661761327, 0.004073530318520167]",Café,general
10,E02000726,Pret A Manger,"[51.54168098003299, -0.00262895046638123]",Sandwich Place,general
11,E02000726,Roof East,"[51.54187209224512, -0.001196156650853043]",Bar,general
12,E02000726,The Westbridge,"[51.53737439845658, -0.0026238060189016955]",Hotel,general
13,E02000726,UNIQLO,"[51.54274231297145, -0.004505013418152996]",Clothing Store,general
14,E02000726,The LEGO Store,"[51.543766, -0.007691]",Toy / Game Store,general
15,E02000726,Getty Images Gallery,"[51.54330478341803, -0.008278491885746015]",Art Gallery,general
16,E02000726,Pinkberry,"[51.54393337638326, -0.007541236641758848]",Dessert Shop,general
17,E02000726,View Tube,"[51.535387414054235, -0.013203768946833417]",Event Space,general
18,E02000726,COS,"[51.54406398710749, -0.008271932601928713]",Clothing Store,general
19,E02000726,T4 Tea For You 清茶達人,"[51.54356756594779, -0.005800579308746271]",Bubble Tea Shop,general
20,E02000726,Mulberry,"[51.54259722874394, -0.007558448046385527]",Accessories Store,general
21,E02000726,KIKO MILANO,"[51.542704715075566, -0.0045782366817216594]",Cosmetics Shop,general
22,E02000726,Theatre Royal Stratford East,"[51.542919928343885, 0.000779223175519127]",Indie Theater,general
23,E02000726,John Lewis & Partners,"[51.5435319, -0.0095464]",Department Store,general
24,E02000726,Westfield Stratford City,"[51.542892132101954, -0.006909370422363281]",Shopping Mall,general
25,E02000726,Boost Juice,"[51.54283934338478, -0.0047312962125187746]",Juice Bar,general
26,E02000726,Wahaca,"[51.54225909325504, -0.007832182209008831]",Mexican Restaurant,general
27,E02000726,Holiday Inn London - Stratford City,"[51.542299, -0.007889]",Hotel,general
28,E02000726,Foyles,"[51.54390581780604, -0.008529732706014887]",Bookstore,general
29,E02000726,Gourmet Burger Kitchen,"[51.542998, -0.007571]",Burger Joint,general
30,E02000726,Tap East,"[51.54411939244007, -0.008812755048415485]",Brewery,general
31,E02000726,Marks & Spencer,"[51.54242666, -0.00502027]",Department Store,general
32,E02000726,Topman,"[51.54366259003122, -0.005146203704839536]",Men's Store,general
33,E02000726,Zizzi,"[51.54320697359069, -0.007564261429251928]",Italian Restaurant,general
34,E02000726,Five Guys,"[51.543936, -0.006803]",Burger Joint,general
35,E02000726,Karaway,"[51.5441733396974, -0.00861762051705639]",Bakery,general
36,E02000726,Stratford Picturehouse,"[51.543162937646585, 0.0011664748409736534]",Indie Movie Theater,general
37,E02000726,Stratford Park,"[51.538379783146986, 0.006875895196571946]",Park,general
38,E02000726,Yoomoo,"[51.54270410091133, -0.007286716451451426]",Frozen Yogurt Shop,general
39,E02000726,Discover Children's Story Centre,"[51.53910651597857, -0.0003510873435170403]",General Entertainment,general
40,E02000726,Olive and Lemon,"[51.540565408574935, 0.0008120228615704768]",Mediterranean Restaurant,general
41,E02000726,Lush,"[51.54293216750398, -0.004870891571044922]",Cosmetics Shop,general
42,E02000726,German Doner Kebab,"[51.541277, 0.001739]",Doner Restaurant,general
43,E02000726,Urban Outfitters,"[51.542706319495885, -0.0073562607346465666]",Clothing Store,general
44,E02000726,Pasta Remoli,"[51.54393653046765, -0.008602169049825492]",Italian Restaurant,general
45,E02000726,Zenerjii,"[51.542972202870736, -0.0054931640625]",Juice Bar,general
46,E02000726,Crêpeaffaire,"[51.54394549475308, -0.006443989340486077]",Creperie,general
47,E02000726,Gerry's Kitchen,"[51.54251992516815, 0.0007080567877873987]",Café,general
48,E02000726,Apple Stratford City,"[51.544207, -0.006767]",Electronics Store,general
49,E02000726,Franco Manca,"[51.54274041684399, -0.007129443607491839]",Pizza Place,general
50,E02000726,The Podium Bar & Kitchen,"[51.53868530362334, -0.012090968347921218]",Restaurant,general
51,E02000726,Krispy Kreme,"[51.5439644, -0.0079758]",Donut Shop,general
52,E02000726,Umai Japan Centre,"[51.54415545853587, -0.009127259521440594]",Sushi Restaurant,general
53,E02000726,wilko,"[51.5423204, 0.0027077]",Furniture / Home Store,general
54,E02000726,Disney Store,"[51.54330553448453, -0.005369686127907493]",Toy / Game Store,general
55,E02000726,The Greenway,"[51.530350157223346, 0.0011719561928707064]",Trail,general
56,E02000726,Rooftop Film Club Stratford,"[51.54219389894198, -0.001205208921226689]",Movie Theater,general
57,E02000726,Lakeland,"[51.54387636096121, -0.008540329060392784]",Kitchen Supply Store,general
58,E02000726,MOXY London Stratford,"[51.542934722549354, -0.0011075465416752195]",Hotel,general
59,E02000726,Three Mills Green,"[51.528840487822144, -0.006833990639703118]",Park,general
60,E02000726,Sky Bar,"[51.54264472092397, -0.0067986903554601436]",Bar,general
61,E02000726,Amorino,"[51.54392839380168, -0.008430087174333493]",Ice Cream Shop,general
62,E02000726,Mr. Pretzels,"[51.542956266307684, -0.005919981044224728]",German Restaurant,general
63,E02000726,Shake Shack Westfield Stratford,"[51.54268462938103, -0.0057814780152789505]",Burger Joint,general
64,E02000726,World Food Court,"[51.54268655114134, -0.00718844987988954]",Food Court,general
65,E02000726,Pret A Manger,"[51.5413728, -0.0093168]",Sandwich Place,general
66,E02000726,West Ham Stadium Store,"[51.53720007398837, -0.015685558319091797]",Sporting Goods Shop,general
67,E02000726,Busaba Eathai,"[51.5423003910608, -0.008335477884139202]",Thai Restaurant,general
68,E02000726,Las Iguanas,"[51.54341079691029, -0.007005420198765933]",Latin American Restaurant,general
69,E02000726,Petit Pret,"[51.540706, -0.002666]",Sandwich Place,general
70,E02000726,Nando's,"[51.54237381, 0.00442177]",Portuguese Restaurant,general
71,E02000726,David's Bridal,"[51.5429922, -0.0082485]",Bridal Shop,general
72,E02000726,Costa Coffee,"[51.54388572115606, -0.007846946618018802]",Coffee Shop,general
73,E02000726,The Bat and Ball,"[51.542634464418576, -0.007065262180824986]",Pub,general
74,E02000726,The Railway Tavern,"[51.545070126957356, 5.557016713751024e-05]",Pub,general
75,E02000726,Vue,"[51.543525502837056, -0.006512441555070268]",Multiplex,general
76,E02000726,Joe Delucci's Gelato,"[51.5439794465094, -0.007975327829983248]",Gelato Shop,general
77,E02000726,Starbucks,"[51.543598, -0.005772]",Coffee Shop,general
78,E02000726,Olive Oil & Oregano,"[51.543536487618, -0.006155238356324766]",Mediterranean Restaurant,general
79,E02000726,Flying Tiger,"[51.544042338590884, -0.007618880121573049]",Gift Shop,general
80,E02000726,Hotel Chocolat,"[51.543875347609266, -0.00886765908832779]",Chocolate Shop,general
81,E02000726,Staybridge Suites London - Stratford City,"[51.5426168, -0.0073674]",Hotel,general
82,E02000726,Loon Fung Oriental Market,"[51.54153034030379, -0.0012219108077045175]",Grocery Store,general
83,E02000726,M&S Café,"[51.542744459141495, -0.004700545261420983]",Café,general
84,E02000726,Paperchase,"[51.54384174037666, -0.0070395379514682855]",Stationery Store,general
85,E02000726,Better London Aquatics Gym,"[51.5401866635378, -0.011251017587373777]",Gym,general
86,E02000726,WHSmith,"[51.54269346022201, -0.004107728297978421]",Bookstore,general
87,E02000726,The Builder's Arms,"[51.53803081685313, -0.0020719692669076326]",Pub,general
88,E02000726,wagamama,"[51.5435739, -0.0069443]",Asian Restaurant,general
89,E02000726,Stratford Circus,"[51.5429440044661, 0.001700421260081323]",General Entertainment,general
90,E02000726,TK Maxx,"[51.54261245022326, -0.005889365252779098]",Clothing Store,general
91,E02000726,Boots,"[51.54158578155924, -0.0006812788303256233]",Pharmacy,general
92,E02000726,AllSaints,"[51.544008030678526, -0.008261833655601476]",Clothing Store,general
93,E02000726,El Cantara,"[51.54424914083573, -0.008706433838118127]",Tapas Restaurant,general
94,E02000726,Balans Soho Society,"[51.542685063487205, -0.006082770935340642]",Diner,general
95,E02000726,Superdrug,"[51.540583916743046, 0.0011093358644080156]",Pharmacy,general
96,E02000726,Love Coffee,"[51.54486907732867, -0.008792562995077226]",Coffee Shop,general
97,E02000726,Starbucks,"[51.542886, -0.005036]",Coffee Shop,general
98,E02000726,Mezze,"[51.54407603085616, -0.008719799117310302]",Lebanese Restaurant,general
99,E02000726,Tossed,"[51.54269456031038, -0.007194207271417094]",Salad Place,general
0,E02000727,Vijay's Chawalla,"[51.53865, 0.032978766]",Indian Restaurant,general
1,E02000727,East Shopping Centre,"[51.539495972156985, 0.03224802634752171]",Shopping Mall,general
2,E02000727,Afters,"[51.54184298025525, 0.03235426432620189]",Ice Cream Shop,general
3,E02000727,Taste Of India,"[51.542571513253435, 0.05010722900190123]",Indian Restaurant,general
4,E02000727,Ananthapuram (Traditional Kerala Restaurant),"[51.54051653343377, 0.050632921508809735]",Indian Restaurant,general
5,E02000727,Pie Republic,"[51.543948901534016, 0.026223775166727137]",Comfort Food Restaurant,general
6,E02000727,Saravanaa Bhavan,"[51.542468156114744, 0.0502985187828753]",Indian Restaurant,general
7,E02000727,Hyderabadi Spice,"[51.5429293334233, 0.0499919630876383]",Indian Restaurant,general
8,E02000727,Iceland,"[51.53644597302752, 0.03471851348876953]",Grocery Store,general
9,E02000727,Queen's Market,"[51.53459069801548, 0.03510475158691406]",Market,general
10,E02000727,Kebabish Original,"[51.54319740115254, 0.032299160957336426]",Asian Restaurant,general
11,E02000727,Superdrug,"[51.53637923782746, 0.03478288650512695]",Pharmacy,general
12,E02000727,Greggs,"[51.53556751172075, 0.035283788510596]",Bakery,general
13,E02000727,Tesco Express,"[51.54078184239488, 0.038751591918071426]",Grocery Store,general
14,E02000727,DynamiX Health Club,"[51.530965707147885, 0.03826508033902552]",Gym / Fitness Center,general
15,E02000727,Tesco Metro,"[51.5366347, 0.034604]",Grocery Store,general
16,E02000727,Tesco Express,"[51.54130177365671, 0.03410308205094204]",Grocery Store,general
17,E02000727,Subway,"[51.538510770477274, 0.05113071066466546]",Sandwich Place,general
18,E02000727,Paddy Power,"[51.54183785383966, 0.037937164306640625]",Betting Shop,general
19,E02000727,Khana Khazana,"[51.54064614716742, 0.03262218656030366]",Indian Restaurant,general
20,E02000727,Paddy Power,"[51.53670132514127, 0.03631742933048642]",Betting Shop,general
21,E02000727,Subway,"[51.53542452099902, 0.035557030373979615]",Sandwich Place,general
22,E02000727,Bus Stop P Churston Avenue,"[51.53745848458422, 0.02833927907613767]",Bus Stop,general
23,E02000727,Hyderabad Darbar,"[51.54479070255033, 0.03157712302537515]",Indian Restaurant,general
24,E02000727,Costcutter,"[51.5360532176767, 0.025396264249281972]",Convenience Store,general
25,E02000727,McDonald's,"[51.546368, 0.027956]",Fast Food Restaurant,general
26,E02000727,Paddy Power,"[51.540036182553806, 0.05055427551269531]",Betting Shop,general
27,E02000727,THATTUKADA,"[51.540691158401394, 0.05066182077820397]",Indian Restaurant,general
28,E02000727,Priya Restaurant,"[51.53988445489749, 0.051147207010911584]",Indian Restaurant,general
29,E02000727,Cakes & Bakes,"[51.53978161499554, 0.051170180422470776]",Cupcake Shop,general
30,E02000727,Seelan stores,"[51.54341316433699, 0.049932233052120946]",Grocery Store,general
0,E02000728,McDonald's,"[51.534031, 0.053797]",Fast Food Restaurant,general
1,E02000728,Ananthapuram (Traditional Kerala Restaurant),"[51.54051653343377, 0.050632921508809735]",Indian Restaurant,general
2,E02000728,Taste Of India,"[51.542571513253435, 0.05010722900190123]",Indian Restaurant,general
3,E02000728,The Miller's Well  (Wetherspoon),"[51.53340553984411, 0.05637946065273163]",Pub,general
4,E02000728,Saravanaa Bhavan,"[51.542468156114744, 0.0502985187828753]",Indian Restaurant,general
5,E02000728,Hyderabadi Spice,"[51.5429293334233, 0.0499919630876383]",Indian Restaurant,general
6,E02000728,Costa Coffee,"[51.53451660129361, 0.053365303420621533]",Coffee Shop,general
7,E02000728,wilko,"[51.537263, 0.051512]",Furniture / Home Store,general
8,E02000728,Chennai Dosa,"[51.53822466272572, 0.051360218710006414]",Indian Restaurant,general
9,E02000728,Lidl,"[51.5385206457202, 0.0515021575277797]",Supermarket,general
10,E02000728,Greggs,"[51.53703434301271, 0.0517008806530472]",Bakery,general
11,E02000728,Subway,"[51.538510770477274, 0.05113071066466546]",Sandwich Place,general
12,E02000728,Subway,"[51.53340196094321, 0.05583661827085962]",Sandwich Place,general
13,E02000728,Premier Inn London Barking,"[51.53438503038732, 0.07110929306538337]",Hotel,general
14,E02000728,East Ham Leisure Centre,"[51.532545920749534, 0.056301218289140954]",Gym Pool,general
15,E02000728,Primark,"[51.53530317397248, 0.05230849206543553]",Clothing Store,general
16,E02000728,Costa Coffee,"[51.53595526187492, 0.07110009194288207]",Coffee Shop,general
17,E02000728,Taq Enterprises,"[51.53995610661889, 0.05748510360717773]",Clothing Store,general
18,E02000728,Currys PC World,"[51.536128, 0.052396]",Electronics Store,general
19,E02000728,KFC,"[51.5371603, 0.0515407]",Fast Food Restaurant,general
20,E02000728,Argos,"[51.5358818759507, 0.052586352937965486]",Warehouse Store,general
21,E02000728,Ibis Budget,"[51.5350459, 0.0709224]",Hotel,general
22,E02000728,Tesco Express,"[51.53492104927971, 0.052638351917266846]",Grocery Store,general
23,E02000728,Tesco,"[51.5363694, 0.0710829]",Supermarket,general
24,E02000728,Sainsbury's,"[51.5339874735113, 0.05278246737943082]",Supermarket,general
25,E02000728,Ruskin Hotel,"[51.54499962091001, 0.0496912164768169]",Hotel,general
26,E02000728,Sam's Chicken,"[51.539360944753376, 0.05143995443433855]",Fast Food Restaurant,general
27,E02000728,Shivadurga Astrology Centre,"[51.5357977, 0.0525878]",Astrologer,general
28,E02000728,O2,"[51.53552432625972, 0.052804280489157654]",Mobile Phone Shop,general
29,E02000728,easyGym,"[51.537390511545894, 0.05128599896424879]",Gym / Fitness Center,general
30,E02000728,Cakes & Bakes,"[51.53978161499554, 0.051170180422470776]",Cupcake Shop,general
31,E02000728,WHSmith,"[51.53648015730652, 0.05166274170935285]",Bookstore,general
32,E02000728,Sports Direct,"[51.53870156524414, 0.05089759826660156]",Sporting Goods Shop,general
33,E02000728,Priya Restaurant,"[51.53988445489749, 0.051147207010911584]",Indian Restaurant,general
34,E02000728,Specsavers,"[51.5348901, 0.0529503]",Optical Shop,general
35,E02000728,H and T Pawnbrokers,"[51.5349367, 0.05286798]",Pawn Shop,general
36,E02000728,Clinique Counter,"[51.543743749869, 0.05701578246019502]",Cosmetics Shop,general
37,E02000728,Paddy Power,"[51.540036182553806, 0.05055427551269531]",Betting Shop,general
38,E02000728,Fish Brothers,"[51.534436, 0.05293]",Jewelry Store,general
39,E02000728,THATTUKADA,"[51.540691158401394, 0.05066182077820397]",Indian Restaurant,general
40,E02000728,Sakthi Cash And Carry,"[51.54152363436449, 0.050717958674659794]",Grocery Store,general
41,E02000728,Zen Head Shop,"[51.534513949398765, 0.05174517631530762]",Gift Shop,general
42,E02000728,Denmark Arms,"[51.533133, 0.054352]",Pub,general
43,E02000728,The Original Best Turkish Kebab,"[51.53259207600555, 0.053413215064368746]",Turkish Restaurant,general
44,E02000728,786 Law Associates,"[51.5372073, 0.0700746]",Lawyer,general
45,E02000728,Seelan stores,"[51.54341316433699, 0.049932233052120946]",Grocery Store,general
