,msoa_id,venue_name,venue_location,venue_category,venue_type
39,E02000376,Donde Carlos Restaurant,"[51.501471226849546, -0.23147813701976916]",Latin American Restaurant,general
40,E02000376,Ochi Caribbean Takeaway,"[51.50573203553892, -0.2274378818239084]",Caribbean Restaurant,general
41,E02000376,White City House Gym,"[51.51011874838884, -0.2258678483882216]",Gym,general
42,E02000376,GAIL's Bakery,"[51.499413, -0.222334]",Bakery,general
43,E02000376,Queen Adelaide,"[51.50649423201069, -0.23733843681407313]",Gastropub,general
44,E02000376,John Lewis & Partners,"[51.5098375, -0.2221512]",Department Store,general
45,E02000376,Princess Victoria,"[51.50652976363978, -0.2409146435721854]",Gastropub,general
46,E02000376,Superdry,"[51.508146, -0.221924]",Clothing Store,general
47,E02000376,Kricket,"[51.51051323413701, -0.22534847259521482]",Indian Restaurant,general
48,E02000376,O2 Shepherd's Bush Empire,"[51.50350777889862, -0.22414982789995763]",Music Venue,general
49,E02000376,Sufi Restaurant,"[51.50407, -0.2437035]",Middle Eastern Restaurant,general
50,E02000376,Happy Sky,"[51.503254, -0.24348792]",Bakery,general
51,E02000376,Apple White City,"[51.5074906, -0.2208311]",Electronics Store,general
52,E02000376,Los Molinos,"[51.497437, -0.22248723]",Tapas Restaurant,general
53,E02000376,T4. (Tea for you),"[51.50548832268527, -0.21822227711924125]",Bubble Tea Shop,general
54,E02000376,Al Forno,"[51.50349898559107, -0.22210933533956628]",Italian Restaurant,general
55,E02000376,Brook Green Market & Kitchen,"[51.49948442327844, -0.2191463540362841]",Farmers Market,general
56,E02000376,Proud Mary's,"[51.506631268761936, -0.23661493072148035]",Café,general
57,E02000376,KidZania London,"[51.50847476143269, -0.21992670857217325]",Theme Park Ride / Attraction,general
58,E02000376,Adam's Cafe,"[51.504093, -0.24344367]",Moroccan Restaurant,general
59,E02000376,Vue,"[51.507463685009824, -0.22126078605651855]",Multiplex,general
60,E02000376,Snog Pure Frozen Yogurt,"[51.50757823438414, -0.22132484319511475]",Frozen Yogurt Shop,general
61,E02000376,Waitrose & Partners,"[51.50748223075448, -0.220521287656288]",Supermarket,general
62,E02000376,Shikumen,"[51.50403284407046, -0.22433188897543077]",Chinese Restaurant,general
63,E02000376,AllSaints,"[51.5071976961042, -0.22120887590373275]",Clothing Store,general
64,E02000376,Askewine,"[51.503674, -0.24354123]",Wine Shop,general
65,E02000376,Kathmandu Inn,"[51.499741866555425, -0.2376893162727356]",Indian Restaurant,general
66,E02000376,Som Tam House,"[51.5025, -0.24267185]",Thai Restaurant,general
67,E02000376,Escape London,"[51.50635182379608, -0.2334165573120117]",Escape Room,general
68,E02000376,Lush,"[51.50962389033935, -0.22150754928588867]",Cosmetics Shop,general
69,E02000376,Nando's,"[51.506181187219916, -0.2303856140355793]",Portuguese Restaurant,general
70,E02000376,The Eagle,"[51.50060023613851, -0.23943128680855205]",Pub,general
71,E02000376,Smith's Bar,"[51.49726805376078, -0.2228299317015803]",Cocktail Bar,general
72,E02000376,Little Napoli,"[51.506435, -0.238207]",Pizza Place,general
73,E02000376,Gourmet Burger Kitchen,"[51.5066687, -0.2215897]",Burger Joint,general
74,E02000376,Wahaca,"[51.50651763212403, -0.2221237375220361]",Mexican Restaurant,general
75,E02000376,Endo at the Rotunda,"[51.510559, -0.225979]",Japanese Restaurant,general
76,E02000376,Tiffany & Co.,"[51.5069164, -0.2198907]",Jewelry Store,general
77,E02000376,Master BAO,"[51.507294, -0.221153]",Chinese Restaurant,general
78,E02000376,Jasmine Thai,"[51.5029808214598, -0.2243584799950028]",Thai Restaurant,general
79,E02000376,Topman,"[51.5070289, -0.2212988]",Men's Store,general
80,E02000376,River Island,"[51.50776334477088, -0.222555981081947]",Clothing Store,general
81,E02000376,Mr. Pretzels,"[51.507579130851795, -0.22128884004742924]",Donut Shop,general
82,E02000376,Ole & Steen,"[51.509559, -0.221753]",Bakery,general
83,E02000376,Kiyan Prince Foundation Stadium,"[51.50927666176991, -0.23221492767333984]",Soccer Stadium,general
84,E02000376,Le Petit Citron,"[51.499653, -0.22222671]",French Restaurant,general
85,E02000376,Foot Locker,"[51.508112, -0.222107]",Shoe Store,general
86,E02000376,Roosters Piri Piri,"[51.50401554906778, -0.21982322115379246]",Fast Food Restaurant,general
87,E02000376,JD Sports,"[51.50754047922712, -0.2222532033920288]",Sporting Goods Shop,general
88,E02000376,The Oak W12,"[51.499792994803634, -0.23802413186218613]",Bar,general
89,E02000376,Busaba Eathai,"[51.50610170758497, -0.21898532855507866]",Thai Restaurant,general
90,E02000376,Superdrug,"[51.50777585965065, -0.22278008114280554]",Pharmacy,general
91,E02000376,Prada,"[51.50636531767408, -0.21972802139905287]",Boutique,general
92,E02000376,All Star Lanes,"[51.507277458236054, -0.2212971986726084]",Bowling Alley,general
93,E02000376,T2,"[51.5079752195433, -0.22096201112056552]",Tea Room,general
94,E02000376,Victoria's Secret,"[51.50777295545834, -0.2201444801462396]",Lingerie Store,general
95,E02000376,Sagano,"[51.50251787017671, -0.24282862169157385]",Japanese Restaurant,general
96,E02000376,Paperchase,"[51.50780640595805, -0.22033097601437482]",Stationery Store,general
97,E02000376,Ben's Cookies,"[51.505670754097935, -0.21812172864347454]",Bakery,general
98,E02000376,Ben & Jerry's,"[51.507456958634826, -0.22124601285327977]",Dessert Shop,general
99,E02000376,Marks & Spencer,"[51.50852731, -0.22015452]",Department Store,general
0,E02000377,Detour Café,"[51.50244, -0.24260111]",Café,general
1,E02000377,Sufi Restaurant,"[51.50407, -0.2437035]",Middle Eastern Restaurant,general
2,E02000377,Happy Sky,"[51.503254, -0.24348792]",Bakery,general
3,E02000377,Adam's Cafe,"[51.504093, -0.24344367]",Moroccan Restaurant,general
4,E02000377,Askewine,"[51.503674, -0.24354123]",Wine Shop,general
5,E02000377,Teanamu Chaya Teahouse,"[51.50304545194518, -0.23568034172058105]",Tea Room,general
6,E02000377,Som Tam House,"[51.5025, -0.24267185]",Thai Restaurant,general
7,E02000377,Princess Victoria,"[51.50652976363978, -0.2409146435721854]",Gastropub,general
8,E02000377,Crown & Sceptre,"[51.50347, -0.23638]",Pub,general
9,E02000377,Wild Thyme Cafe,"[51.507091, -0.238618]",Café,general
10,E02000377,Zeit & Zaatar,"[51.50647835381535, -0.23377159189914137]",Middle Eastern Restaurant,general
11,E02000377,Sagano,"[51.50251787017671, -0.24282862169157385]",Japanese Restaurant,general
12,E02000377,Monkey Temple,"[51.50332, -0.24355128]",Indian Restaurant,general
13,E02000377,Laveli Bakery,"[51.503025, -0.2434088]",Bakery,general
14,E02000377,Ravenscourt Park,"[51.49746143412524, -0.23899254767457023]",Park,general
15,E02000377,Bush Hall,"[51.50646, -0.2317]",Event Space,general
16,E02000377,The Eagle,"[51.50060023613851, -0.23943128680855205]",Pub,general
17,E02000377,Wendell Park,"[51.501991414849876, -0.24873744996636937]",Park,general
18,E02000377,Queen Adelaide,"[51.50649423201069, -0.23733843681407313]",Gastropub,general
19,E02000377,Cafe Paulo,"[51.50675063728838, -0.24890051824454457]",Breakfast Spot,general
20,E02000377,Anglesea Arms,"[51.498574181402, -0.23529722269003842]",Pub,general
21,E02000377,Esarn Kheaw,"[51.506352899843534, -0.23209108384747992]",Thai Restaurant,general
22,E02000377,Damas Gate,"[51.50622206750249, -0.23145016917642564]",Grocery Store,general
23,E02000377,Little Napoli,"[51.506435, -0.238207]",Pizza Place,general
24,E02000377,Kathmandu Inn,"[51.499741866555425, -0.2376893162727356]",Indian Restaurant,general
25,E02000377,Ayam Zaman,"[51.5061641090727, -0.229493299560907]",Middle Eastern Restaurant,general
26,E02000377,Nepal,"[51.506426630523116, -0.23353533640117086]",Indian Restaurant,general
27,E02000377,Proud Mary's,"[51.506631268761936, -0.23661493072148035]",Café,general
28,E02000377,Andover Arms,"[51.496909162974625, -0.2326315231957049]",Pub,general
29,E02000377,Mr Falafel,"[51.50541, -0.226764]",Falafel Restaurant,general
30,E02000377,The Oak W12,"[51.499792994803634, -0.23802413186218613]",Bar,general
31,E02000377,Little Feast,"[51.502595236148196, -0.2269540314238639]",Street Food Gathering,general
32,E02000377,Falafel Hut,"[51.503084281983966, -0.22654578599514125]",Falafel Restaurant,general
33,E02000377,Abu Zaad,"[51.505666548509325, -0.22755620172637106]",Middle Eastern Restaurant,general
34,E02000377,Bush Hall Dining Rooms,"[51.5063297936027, -0.23148706450164253]",Diner,general
35,E02000377,Swallow Coffee Shop,"[51.50221730099901, -0.22740835431714113]",Coffee Shop,general
36,E02000377,Co-op Food,"[51.503162, -0.24347651]",Grocery Store,general
37,E02000377,Donde Carlos Restaurant,"[51.501471226849546, -0.23147813701976916]",Latin American Restaurant,general
39,E02000377,Escape London,"[51.50635182379608, -0.2334165573120117]",Escape Room,general
40,E02000377,Kiyan Prince Foundation Stadium,"[51.50927666176991, -0.23221492767333984]",Soccer Stadium,general
41,E02000377,The Orchard Tavern,"[51.50166, -0.24197415]",Pub,general
42,E02000377,Red Sea Restaurant,"[51.506485, -0.23516]",African Restaurant,general
43,E02000377,Sainsbury's Local,"[51.510646427028995, -0.23526690209482615]",Grocery Store,general
44,E02000377,Duchess of Cambridge,"[51.49857972395499, -0.24388521909713745]",Pub,general
45,E02000377,Bears Ice Cream Company,"[51.500057, -0.23794211]",Ice Cream Shop,general
46,E02000377,Ochi Caribbean Takeaway,"[51.50573203553892, -0.2274378818239084]",Caribbean Restaurant,general
47,E02000377,Nando's,"[51.506181187219916, -0.2303856140355793]",Portuguese Restaurant,general
48,E02000377,More Munchies,"[51.50668012834147, -0.2534205915612184]",Coffee Shop,general
49,E02000377,Tesco Metro,"[51.506477034747874, -0.2488727867603302]",Grocery Store,general
50,E02000377,The Pocket Watch,"[51.506580559657436, -0.2385475905535182]",Pub,general
51,E02000377,Costa Coffee,"[51.50256, -0.24311543]",Coffee Shop,general
52,E02000377,Wormholt Park,"[51.51072787998757, -0.23710943212148058]",Park,general
53,E02000377,Thatched House,"[51.49650410446598, -0.23480738952283223]",Gastropub,general
54,E02000377,Cafe Louche,"[51.502064, -0.24206668]",Coffee Shop,general
56,E02000377,Tesco Express,"[51.50348540058991, -0.2431938797235489]",Grocery Store,general
57,E02000377,St. Elmo Fish Bar,"[51.504288, -0.24399385]",Fish & Chips Shop,general
59,E02000377,KFC,"[51.50628078, -0.23733217]",Fast Food Restaurant,general
60,E02000377,Al-Dimashqi,"[51.50609638719492, -0.22929246462568573]",Supermarket,general
62,E02000377,Fait Maison,"[51.49975, -0.23835349]",Mediterranean Restaurant,general
63,E02000377,Adelaide Grove Bus Stop LB,"[51.50645866168589, -0.2374600175399068]",Bus Stop,general
64,E02000377,Shepherd's Bush Market,"[51.50563456835803, -0.22634188242410236]",Market,general
65,E02000377,First Avenue Bus Stop,"[51.506800686536145, -0.2461568078769413]",Bus Stop,general
66,E02000377,Seven 2 Eleven,"[51.50570296660914, -0.24767994922083567]",Grocery Store,general
67,E02000377,PONGGOU,"[51.5081852, -0.23610659999997097]",Shoe Store,general
68,E02000377,Kwik-Fit,"[51.4986874457406, -0.2438078663915411]",Auto Garage,general
70,E02000377,Domino's Pizza,"[51.506033703418154, -0.2284004957008392]",Pizza Place,general
71,E02000377,Chicken Cottage,"[51.506054791737384, -0.22938112470386476]",Fast Food Restaurant,general
72,E02000377,The Grill Master,"[51.503971074256015, -0.22648427457050777]",Falafel Restaurant,general
0,E02000378,Brook Green Market & Kitchen,"[51.49948442327844, -0.2191463540362841]",Farmers Market,general
1,E02000378,BrewDog Shepherds Bush,"[51.50293781461299, -0.22397518157958982]",Beer Bar,general
2,E02000378,Harana Meze Bar & Restaurant,"[51.50460977665164, -0.22205462725147093]",Turkish Restaurant,general
3,E02000378,The Bird in Hand,"[51.499723, -0.215411]",Gastropub,general
4,E02000378,GAIL's Bakery,"[51.499413, -0.222334]",Bakery,general
5,E02000378,Liz Cafe,"[51.503018, -0.223511]",Café,general
6,E02000378,The Havelock Tavern,"[51.49928690061517, -0.21604171045618337]",Gastropub,general
7,E02000378,T4. (Tea for you),"[51.50548832268527, -0.21822227711924125]",Bubble Tea Shop,general
8,E02000378,Dorsett Shepherds Bush,"[51.504008114170354, -0.22436026081846117]",Hotel,general
9,E02000378,Zia Lucia,"[51.497555, -0.21706916]",Pizza Place,general
10,E02000378,Los Molinos,"[51.497437, -0.22248723]",Tapas Restaurant,general
11,E02000378,Albertine,"[51.50541009865983, -0.22459663810956687]",Wine Bar,general
12,E02000378,Al Forno,"[51.50349898559107, -0.22210933533956628]",Italian Restaurant,general
13,E02000378,Little Feast,"[51.502595236148196, -0.2269540314238639]",Street Food Gathering,general
14,E02000378,Falafel Hut,"[51.503084281983966, -0.22654578599514125]",Falafel Restaurant,general
15,E02000378,Mr Falafel,"[51.50541, -0.226764]",Falafel Restaurant,general
16,E02000378,Westfield London,"[51.507393568437536, -0.2213573455810547]",Shopping Mall,general
17,E02000378,Franco Manca,"[51.506363223993155, -0.2233989973832669]",Pizza Place,general
18,E02000378,Roosters Piri Piri,"[51.50401554906778, -0.21982322115379246]",Fast Food Restaurant,general
19,E02000378,Joe Delucci's,"[51.50687794309773, -0.22291182580674312]",Ice Cream Shop,general
20,E02000378,Ho-ja,"[51.50264773086599, -0.22507435775048237]",Chinese Restaurant,general
21,E02000378,Bush Theatre,"[51.505348396744516, -0.22586261265686441]",Theater,general
22,E02000378,Le Petit Citron,"[51.499653, -0.22222671]",French Restaurant,general
23,E02000378,Smith's Bar,"[51.49726805376078, -0.2228299317015803]",Cocktail Bar,general
24,E02000378,The Queen's Head,"[51.4959745, -0.2207105]",Pub,general
25,E02000378,Pentolina,"[51.49769252544307, -0.21738767054063832]",Italian Restaurant,general
26,E02000378,Alounak,"[51.5002551501436, -0.21101447149125444]",Persian Restaurant,general
27,E02000378,The Defector's Weld,"[51.505276, -0.224377]",Pub,general
28,E02000378,The LEGO Store,"[51.5069351, -0.2232677]",Toy / Game Store,general
29,E02000378,KIKO MILANO,"[51.507102180390106, -0.221745643102285]",Cosmetics Shop,general
30,E02000378,UNIQLO,"[51.50695983705749, -0.22228420674557198]",Clothing Store,general
31,E02000378,Brook Green,"[51.49633049351982, -0.22054152446798977]",Park,general
32,E02000378,Betty Blythe,"[51.497756816266254, -0.21751153021992037]",Tea Room,general
33,E02000378,itsu,"[51.507031462077116, -0.2227597259111234]",Sushi Restaurant,general
34,E02000378,Hilton Breakfast Bar,"[51.50495694260524, -0.21410080635342832]",Breakfast Spot,general
35,E02000378,Ben's Cookies,"[51.505670754097935, -0.21812172864347454]",Bakery,general
36,E02000378,Apple White City,"[51.5074906, -0.2208311]",Electronics Store,general
37,E02000378,O2 Shepherd's Bush Empire,"[51.50350777889862, -0.22414982789995763]",Music Venue,general
38,E02000378,Black Sheep Coffee,"[51.505366, -0.218056]",Coffee Shop,general
39,E02000378,Busaba Eathai,"[51.50610170758497, -0.21898532855507866]",Thai Restaurant,general
40,E02000378,Puttshack,"[51.50941832314256, -0.22316713512293246]",Mini Golf,general
41,E02000378,Five Guys,"[51.5067706, -0.2229385]",Burger Joint,general
42,E02000378,Disney Store,"[51.507811262791584, -0.22328795465103082]",Toy / Game Store,general
43,E02000378,The Jameson,"[51.49723126468431, -0.21593589210874478]",Pub,general
44,E02000378,Waitrose & Partners,"[51.50748223075448, -0.220521287656288]",Supermarket,general
45,E02000378,KidZania London,"[51.50847476143269, -0.21992670857217325]",Theme Park Ride / Attraction,general
46,E02000378,Tiffany & Co.,"[51.5069164, -0.2198907]",Jewelry Store,general
47,E02000378,Swallow Coffee Shop,"[51.50221730099901, -0.22740835431714113]",Coffee Shop,general
48,E02000378,K West Hotel & Spa,"[51.502637403176415, -0.21747313597101212]",Hotel,general
49,E02000378,AllSaints,"[51.5071976961042, -0.22120887590373275]",Clothing Store,general
50,E02000378,Tian Fu,"[51.50554776910907, -0.22451916019663018]",Chinese Restaurant,general
51,E02000378,Abu Zaad,"[51.505666548509325, -0.22755620172637106]",Middle Eastern Restaurant,general
52,E02000378,Vue,"[51.507463685009824, -0.22126078605651855]",Multiplex,general
53,E02000378,Superdry,"[51.508146, -0.221924]",Clothing Store,general
54,E02000378,Snog Pure Frozen Yogurt,"[51.50757823438414, -0.22132484319511475]",Frozen Yogurt Shop,general
55,E02000378,Prada,"[51.50636531767408, -0.21972802139905287]",Boutique,general
56,E02000378,The Draft House - Hammersmith,"[51.494208, -0.224121]",Bar,general
57,E02000378,Gourmet Burger Kitchen,"[51.5066687, -0.2215897]",Burger Joint,general
58,E02000378,Ayam Zaman,"[51.5061641090727, -0.229493299560907]",Middle Eastern Restaurant,general
59,E02000378,The Fishmongers Kitchen,"[51.49787250427729, -0.22270496740485807]",Fish Market,general
60,E02000378,John Lewis & Partners,"[51.5098375, -0.2221512]",Department Store,general
61,E02000378,Shikumen,"[51.50403284407046, -0.22433188897543077]",Chinese Restaurant,general
62,E02000378,Wahaca,"[51.50651763212403, -0.2221237375220361]",Mexican Restaurant,general
63,E02000378,Topman,"[51.5070289, -0.2212988]",Men's Store,general
64,E02000378,Master BAO,"[51.507294, -0.221153]",Chinese Restaurant,general
65,E02000378,Jasmine Thai,"[51.5029808214598, -0.2243584799950028]",Thai Restaurant,general
66,E02000378,Poundland,"[51.5039051, -0.2187178]",Discount Store,general
67,E02000378,Leon,"[51.50513759288098, -0.218112752952743]",Fast Food Restaurant,general
68,E02000378,Mr. Pretzels,"[51.507579130851795, -0.22128884004742924]",Donut Shop,general
69,E02000378,Jo Malone,"[51.5067819710684, -0.22005763002417944]",Cosmetics Shop,general
70,E02000378,Bush Hall,"[51.50646, -0.2317]",Event Space,general
71,E02000378,Victoria's Secret,"[51.50777295545834, -0.2201444801462396]",Lingerie Store,general
72,E02000378,Lush,"[51.50962389033935, -0.22150754928588867]",Cosmetics Shop,general
73,E02000378,Burberry,"[51.5069562, -0.2193907]",Boutique,general
74,E02000378,St Paul's Hotel,"[51.49363863195706, -0.21549449909163323]",Hotel,general
75,E02000378,Paperchase,"[51.50780640595805, -0.22033097601437482]",Stationery Store,general
76,E02000378,All Star Lanes,"[51.507277458236054, -0.2212971986726084]",Bowling Alley,general
77,E02000378,Pergola Olympia,"[51.49752326775265, -0.2109011002416552]",Food Court,general
78,E02000378,T2,"[51.5079752195433, -0.22096201112056552]",Tea Room,general
79,E02000378,River Island,"[51.50776334477088, -0.222555981081947]",Clothing Store,general
80,E02000378,Damas Gate,"[51.50622206750249, -0.23145016917642564]",Grocery Store,general
81,E02000378,Louis Vuitton,"[51.5066721, -0.2199267]",Boutique,general
82,E02000378,JD Sports,"[51.50754047922712, -0.2222532033920288]",Sporting Goods Shop,general
83,E02000378,Marks & Spencer,"[51.50852731, -0.22015452]",Department Store,general
84,E02000378,Ben & Jerry's,"[51.507456958634826, -0.22124601285327977]",Dessert Shop,general
85,E02000378,Foot Locker,"[51.508112, -0.222107]",Shoe Store,general
86,E02000378,Ole & Steen,"[51.509559, -0.221753]",Bakery,general
87,E02000378,Gymbox,"[51.50665541394551, -0.2202756996109831]",Gym / Fitness Center,general
88,E02000378,Tommy Hilfiger,"[51.507882, -0.219905]",Clothing Store,general
89,E02000378,Nike Store,"[51.5076779, -0.2207963]",Sporting Goods Shop,general
90,E02000378,Holland Park Playground,"[51.50234636621581, -0.2061988498912185]",Playground,general
91,E02000378,Belushi's,"[51.50433353046415, -0.21821998136312906]",Bar,general
92,E02000378,Mamas & Papas,"[51.50782315579776, -0.2202736319537904]",Kids Store,general
93,E02000378,Gucci,"[51.5067959, -0.2193747]",Boutique,general
94,E02000378,Cibo,"[51.500214395948916, -0.21122127771377563]",Italian Restaurant,general
95,E02000378,L'Elysee,"[51.49496662542406, -0.2117374925961278]",Bakery,general
96,E02000378,Esarn Kheaw,"[51.506352899843534, -0.23209108384747992]",Thai Restaurant,general
97,E02000378,Superdrug,"[51.50777585965065, -0.22278008114280554]",Pharmacy,general
98,E02000378,Ca'puccino,"[51.5064213955104, -0.21984626673144558]",Café,general
99,E02000378,Urban Outfitters,"[51.507564157529394, -0.220182916158631]",Clothing Store,general
0,E02000379,Wendell Park,"[51.501991414849876, -0.24873744996636937]",Park,general
1,E02000379,Detour Café,"[51.50244, -0.24260111]",Café,general
2,E02000379,Happy Sky,"[51.503254, -0.24348792]",Bakery,general
3,E02000379,Sufi Restaurant,"[51.50407, -0.2437035]",Middle Eastern Restaurant,general
4,E02000379,Askewine,"[51.503674, -0.24354123]",Wine Shop,general
5,E02000379,Adam's Cafe,"[51.504093, -0.24344367]",Moroccan Restaurant,general
6,E02000379,Som Tam House,"[51.5025, -0.24267185]",Thai Restaurant,general
7,E02000379,Cafe Paulo,"[51.50675063728838, -0.24890051824454457]",Breakfast Spot,general
8,E02000379,Ravenscourt Park,"[51.49746143412524, -0.23899254767457023]",Park,general
9,E02000379,Monkey Temple,"[51.50332, -0.24355128]",Indian Restaurant,general
10,E02000379,Laveli Bakery,"[51.503025, -0.2434088]",Bakery,general
11,E02000379,Sagano,"[51.50251787017671, -0.24282862169157385]",Japanese Restaurant,general
12,E02000379,Metropolis Studios,"[51.49388069890267, -0.24981792785145687]",Recording Studio,general
13,E02000379,Artisan,"[51.493529615495106, -0.24507069912586377]",Coffee Shop,general
14,E02000379,Princess Victoria,"[51.50652976363978, -0.2409146435721854]",Gastropub,general
15,E02000379,Teanamu Chaya Teahouse,"[51.50304545194518, -0.23568034172058105]",Tea Room,general
16,E02000379,Lara Restaurant,"[51.49551546141766, -0.25526329028412503]",Mediterranean Restaurant,general
17,E02000379,Hack & Veldt,"[51.49484549216864, -0.2552560727409626]",Coffee Shop,general
18,E02000379,Team Sport,"[51.50558701453681, -0.2551804995815666]",Go Kart Track,general
19,E02000379,The Eagle,"[51.50060023613851, -0.23943128680855205]",Pub,general
20,E02000379,Good Boy Coffee,"[51.49445, -0.255996]",Coffee Shop,general
21,E02000379,Dada's Diner,"[51.50662217460114, -0.25575004309889077]",Diner,general
22,E02000379,101 Thai Kitchen,"[51.493464220170104, -0.24413748143963926]",Thai Restaurant,general
23,E02000379,Anglesea Arms,"[51.498574181402, -0.23529722269003842]",Pub,general
24,E02000379,Crown & Sceptre,"[51.50347, -0.23638]",Pub,general
25,E02000379,Kalamari,"[51.49350650818099, -0.24530207393417072]",Greek Restaurant,general
26,E02000379,Wild Thyme Cafe,"[51.507091, -0.238618]",Café,general
27,E02000379,Kathmandu Inn,"[51.499741866555425, -0.2376893162727356]",Indian Restaurant,general
28,E02000379,Coffeology,"[51.49364, -0.24157315]",Coffee Shop,general
29,E02000379,The Good Wine Shop,"[51.49304443511777, -0.2500051464312539]",Liquor Store,general
30,E02000379,The Oak W12,"[51.499792994803634, -0.23802413186218613]",Bar,general
31,E02000379,Duchess of Cambridge,"[51.49857972395499, -0.24388521909713745]",Pub,general
32,E02000379,Chief Coffee,"[51.493997, -0.254861]",Coffee Shop,general
33,E02000379,Haweli,"[51.493476337353236, -0.24265650962904015]",Indian Restaurant,general
34,E02000379,Kiss Gyms,"[51.50625637433865, -0.25807812537212105]",Gym / Fitness Center,general
35,E02000379,Queen Adelaide,"[51.50649423201069, -0.23733843681407313]",Gastropub,general
36,E02000379,Booker,"[51.505952559736365, -0.2546428701939743]",Warehouse Store,general
37,E02000379,Villa di Geggiano,"[51.49338753752827, -0.24950461361661333]",Italian Restaurant,general
38,E02000379,More Munchies,"[51.50668012834147, -0.2534205915612184]",Coffee Shop,general
39,E02000379,Tosa,"[51.49356250965919, -0.24305003100868122]",Japanese Restaurant,general
40,E02000379,Little Napoli,"[51.506435, -0.238207]",Pizza Place,general
41,E02000379,Co-op Food,"[51.503162, -0.24347651]",Grocery Store,general
42,E02000379,Tabard Theatre,"[51.49577185553155, -0.2547533667078549]",Comedy Club,general
43,E02000379,Azou,"[51.49349908066837, -0.24317644390616283]",Middle Eastern Restaurant,general
44,E02000379,Stamford Larder,"[51.493418470767146, -0.2437813466529227]",Café,general
45,E02000379,Côte Brasserie,"[51.4939206681619, -0.2553161095219538]",French Restaurant,general
46,E02000379,Proud Mary's,"[51.506631268761936, -0.23661493072148035]",Café,general
48,E02000379,The Raven,"[51.495092276849896, -0.2446065934220305]",Pub,general
49,E02000379,Tesco Metro,"[51.506477034747874, -0.2488727867603302]",Grocery Store,general
50,E02000379,The Orchard Tavern,"[51.50166, -0.24197415]",Pub,general
51,E02000379,Acton Green Common,"[51.49557237545018, -0.2561616897583008]",Park,general
52,E02000379,Bears Ice Cream Company,"[51.500057, -0.23794211]",Ice Cream Shop,general
53,E02000379,The Tabard,"[51.49581568465766, -0.2546842347592595]",Pub,general
54,E02000379,Costa Coffee,"[51.50256, -0.24311543]",Coffee Shop,general
55,E02000379,Wheelers Garden Centre,"[51.4952762805608, -0.2552370042641213]",Garden Center,general
56,E02000379,Plum Duff Patisserie,"[51.5011612417523, -0.2568231938867516]",Bakery,general
57,E02000379,Cafe Louche,"[51.502064, -0.24206668]",Coffee Shop,general
58,E02000379,Tesco Express,"[51.50348540058991, -0.2431938797235489]",Grocery Store,general
59,E02000379,Sainsbury's Local,"[51.50175664650318, -0.24113363404407062]",Grocery Store,general
60,E02000379,St. Elmo Fish Bar,"[51.504288, -0.24399385]",Fish & Chips Shop,general
61,E02000379,The Pocket Watch,"[51.506580559657436, -0.2385475905535182]",Pub,general
62,E02000379,Kwik-Fit,"[51.4986874457406, -0.2438078663915411]",Auto Garage,general
63,E02000379,Seven 2 Eleven,"[51.50570296660914, -0.24767994922083567]",Grocery Store,general
64,E02000379,Fait Maison,"[51.49975, -0.23835349]",Mediterranean Restaurant,general
65,E02000379,KFC,"[51.50628078, -0.23733217]",Fast Food Restaurant,general
67,E02000379,First Avenue Bus Stop,"[51.506800686536145, -0.2461568078769413]",Bus Stop,general
69,E02000379,Arch 197,"[51.494934702822796, -0.2469838233093925]",Dance Studio,general
70,E02000379,Chiswick Rooms,"[51.49375330834268, -0.24499806853715436]",Hotel,general
71,E02000379,The Post Room,"[51.496328, -0.256079]",Coffee Shop,general
72,E02000379,Adelaide Grove Bus Stop LB,"[51.50645866168589, -0.2374600175399068]",Bus Stop,general
73,E02000379,Papa John’s,"[51.49359, -0.2443]",Pizza Place,general
74,E02000379,Pampering Palace,"[51.49332012979274, -0.2465473763650458]",Health & Beauty Service,general
75,E02000379,The Massage Centre,"[51.49457822273612, -0.2552651549793176]",Massage Studio,general
76,E02000379,Platform 2,"[51.4950016513467, -0.256971465423703]",Platform,general
77,E02000379,Rambert Dance Company,"[51.492976181945075, -0.2511080684665536]",Dance Studio,general
78,E02000379,Piate,"[51.49358851890589, -0.2413666248321533]",Mediterranean Restaurant,general
0,E02000380,Andover Arms,"[51.496909162974625, -0.2326315231957049]",Pub,general
1,E02000380,Anglesea Arms,"[51.498574181402, -0.23529722269003842]",Pub,general
2,E02000380,Ravenscourt Park,"[51.49746143412524, -0.23899254767457023]",Park,general
3,E02000380,Los Molinos,"[51.497437, -0.22248723]",Tapas Restaurant,general
4,E02000380,Lyric Hammersmith,"[51.49307750861718, -0.22613891719621268]",Theater,general
5,E02000380,Little Feast,"[51.502595236148196, -0.2269540314238639]",Street Food Gathering,general
6,E02000380,Crossfit Hammersmith,"[51.49396771540861, -0.23037843919593387]",Gym / Fitness Center,general
7,E02000380,Poppy's,"[51.494477220745495, -0.2319420753736231]",Thai Restaurant,general
8,E02000380,eat TOKYO,"[51.492641218527254, -0.23278794833258604]",Japanese Restaurant,general
9,E02000380,GAIL's Bakery,"[51.499413, -0.222334]",Bakery,general
10,E02000380,The Draft House - Hammersmith,"[51.494208, -0.224121]",Bar,general
11,E02000380,Smith's Bar,"[51.49726805376078, -0.2228299317015803]",Cocktail Bar,general
12,E02000380,La Petite Bretagne,"[51.49327, -0.225631]",Creperie,general
